timestamp,total_memory_mb,available_memory_mb,used_memory_mb,percent_memory
2024-06-18 12:28:49,5853.63,926.19,4535.15,84.20
2024-06-18 12:28:54,5853.63,912.77,4546.87,84.40
2024-06-18 12:28:59,5853.63,713.77,4547.50,87.80
2024-06-18 12:29:04,5853.63,852.45,4622.99,85.40
2024-06-18 12:29:09,5853.63,793.73,4669.86,86.40
2024-06-18 12:29:14,5853.63,727.17,4735.80,87.60
2024-06-18 12:29:19,5853.63,676.01,4783.83,88.50
2024-06-18 12:29:24,5853.63,669.95,4793.16,88.60
2024-06-18 12:29:29,5853.63,694.72,4770.95,88.10
2024-06-18 12:29:34,5853.63,693.80,4771.89,88.10
2024-06-18 12:29:39,5853.63,687.62,4782.07,88.30
2024-06-18 12:29:44,5853.63,858.77,4633.01,85.30
2024-06-18 12:29:49,5853.63,862.38,4629.54,85.30
2024-06-18 12:29:54,5853.63,867.28,4624.70,85.20
2024-06-18 12:29:59,5853.63,929.82,4551.34,84.10
2024-06-18 12:30:04,5853.63,934.75,4553.30,84.00
2024-06-18 12:30:09,5853.63,902.50,4551.55,84.60
2024-06-18 12:30:14,5853.63,921.93,4566.11,84.30
2024-06-18 12:30:19,5853.63,869.54,4618.52,85.10
2024-06-18 12:30:24,5853.63,880.05,4607.96,85.00
2024-06-18 12:30:29,5853.63,887.53,4612.54,84.80
2024-06-18 12:30:34,5853.63,757.93,4645.86,87.10
2024-06-18 12:30:39,5853.63,869.49,4620.93,85.10
2024-06-18 12:30:44,5853.63,842.60,4629.31,85.60
2024-06-18 12:30:49,5853.63,836.05,4631.65,85.70
2024-06-18 12:30:54,5853.63,811.89,4645.34,86.10
2024-06-18 12:30:59,5853.63,758.70,4697.14,87.00
2024-06-18 12:31:04,5853.63,728.25,4710.96,87.60
2024-06-18 12:31:09,5853.63,749.05,4684.57,87.20
2024-06-18 12:31:14,5853.63,750.80,4694.79,87.20
2024-06-18 12:31:19,5853.63,766.59,4684.12,86.90
2024-06-18 12:31:24,5853.63,772.34,4679.51,86.80
2024-06-18 12:31:29,5853.63,768.49,4683.31,86.90
2024-06-18 12:31:34,5853.63,772.06,4674.43,86.80
2024-06-18 12:31:39,5853.63,779.39,4670.09,86.70
2024-06-18 12:31:44,5853.63,1038.76,4468.94,82.30
2024-06-18 12:31:49,5853.63,1058.85,4448.51,81.90
2024-06-18 12:31:54,5853.63,1063.70,4443.69,81.80
2024-06-18 12:31:59,5853.63,1052.37,4444.45,82.00
2024-06-18 12:32:04,5853.63,1005.93,4473.63,82.80
2024-06-18 12:32:09,5853.63,964.00,4521.98,83.50
2024-06-18 12:32:14,5853.63,875.58,4591.27,85.00
2024-06-18 12:32:19,5853.63,722.33,4726.18,87.70
2024-06-18 12:32:24,5853.63,670.96,4777.84,88.50
2024-06-18 12:32:29,5853.63,713.62,4754.44,87.80
2024-06-18 12:32:34,5853.63,710.22,4747.06,87.90
2024-06-18 12:32:39,5853.63,712.63,4750.50,87.80
2024-06-18 12:32:44,5853.63,724.99,4754.50,87.60
2024-06-18 12:32:49,5853.63,727.25,4750.73,87.60
2024-06-18 12:32:54,5853.63,667.37,4781.11,88.60
2024-06-18 12:32:59,5853.63,679.50,4775.18,88.40
2024-06-18 12:33:04,5853.63,707.71,4756.20,87.90
2024-06-18 12:33:09,5853.63,809.03,4623.77,86.20
2024-06-18 12:33:14,5853.63,820.12,4647.72,86.00
2024-06-18 12:33:19,5853.63,1207.11,4301.44,79.40
2024-06-18 12:33:24,5853.63,1192.50,4313.18,79.60
2024-06-18 12:33:29,5853.63,1184.61,4317.94,79.80
2024-06-18 12:33:34,5853.63,1187.55,4322.93,79.70
2024-06-18 12:33:39,5853.63,1180.15,4330.27,79.80
2024-06-18 12:33:44,5853.63,1175.39,4336.18,79.90
2024-06-18 12:33:49,5853.63,1189.46,4325.14,79.70
2024-06-18 12:33:54,5853.63,1199.93,4314.65,79.50
2024-06-18 12:33:59,5853.63,1199.32,4312.21,79.50
2024-06-18 12:34:04,5853.63,1203.16,4314.63,79.40
2024-06-18 12:34:09,5853.63,1205.64,4321.10,79.40
2024-06-18 12:34:14,5853.63,1206.65,4324.22,79.40
2024-06-18 12:34:19,5853.63,1216.10,4312.58,79.20
2024-06-18 12:34:24,5853.63,1216.27,4314.60,79.20
2024-06-18 12:34:29,5853.63,1220.34,4307.46,79.20
2024-06-18 12:34:34,5853.63,1220.20,4307.61,79.20
2024-06-18 12:34:39,5853.63,1220.40,4307.41,79.20
2024-06-18 12:34:44,5853.63,1220.34,4307.46,79.20
2024-06-18 12:34:49,5853.63,1218.00,4309.80,79.20
2024-06-18 12:34:54,5853.63,1220.57,4310.27,79.10
2024-06-18 12:34:59,5853.63,1219.01,4308.80,79.20
2024-06-18 12:35:04,5853.63,1219.54,4311.30,79.20
2024-06-18 12:35:09,5853.63,1215.49,4312.31,79.20
2024-06-18 12:35:14,5853.63,1214.46,4313.35,79.30
2024-06-18 12:35:19,5853.63,1219.02,4308.79,79.20
2024-06-18 12:35:24,5853.63,1218.41,4308.45,79.20
2024-06-18 12:35:29,5853.63,1215.80,4311.01,79.20
2024-06-18 12:35:34,5853.63,1214.75,4313.94,79.20
2024-06-18 12:35:39,5853.63,1219.19,4311.68,79.20
2024-06-18 12:35:44,5853.63,1205.36,4322.45,79.40
2024-06-18 12:35:49,5853.63,1201.50,4325.11,79.50
2024-06-18 12:35:54,5853.63,1199.48,4325.32,79.50
2024-06-18 12:35:59,5853.63,1192.92,4327.88,79.60
2024-06-18 12:36:04,5853.63,1174.21,4338.52,79.90
2024-06-18 12:36:09,5853.63,1171.73,4341.07,80.00
2024-06-18 12:36:14,5853.63,1175.30,4337.51,79.90
2024-06-18 12:36:19,5853.63,1172.69,4340.04,80.00
2024-06-18 12:36:24,5853.63,1176.90,4335.70,79.90
2024-06-18 12:36:29,5853.63,1189.57,4341.29,79.70
2024-06-18 12:36:34,5853.63,1185.97,4342.70,79.70
2024-06-18 12:36:39,5853.63,1188.28,4342.40,79.70
2024-06-18 12:36:44,5853.63,1206.66,4322.01,79.40
2024-06-18 12:36:49,5853.63,1207.31,4321.18,79.40
2024-06-18 12:36:54,5853.63,1205.17,4322.88,79.40
2024-06-18 12:36:59,5853.63,1210.16,4318.07,79.30
2024-06-18 12:37:04,5853.63,1200.91,4327.40,79.50
2024-06-18 12:37:09,5853.63,1198.34,4329.46,79.50
2024-06-18 12:37:14,5853.63,1207.84,4320.71,79.40
2024-06-18 12:37:19,5853.63,1204.93,4323.55,79.40
2024-06-18 12:37:24,5853.63,1216.68,4311.69,79.20
2024-06-18 12:37:29,5853.63,1211.93,4316.75,79.30
2024-06-18 12:37:34,5853.63,1198.76,4329.91,79.50
2024-06-18 12:37:39,5853.63,1186.58,4342.10,79.70
2024-06-18 12:37:44,5853.63,1214.55,4316.30,79.30
2024-06-18 12:37:49,5853.63,1219.01,4311.84,79.20
2024-06-18 12:37:54,5853.63,1219.25,4311.61,79.20
2024-06-18 12:37:59,5853.63,1218.61,4309.19,79.20
2024-06-18 12:38:04,5853.63,1218.31,4309.48,79.20
2024-06-18 12:38:09,5853.63,1224.06,4303.74,79.10
2024-06-18 12:38:14,5853.63,1217.25,4310.55,79.20
2024-06-18 12:38:19,5853.63,1210.06,4318.61,79.30
2024-06-18 12:38:24,5853.63,877.76,4554.00,85.00
2024-06-18 12:38:29,5853.63,857.29,4575.57,85.40
2024-06-18 12:38:34,5853.63,1155.51,4371.29,80.30
2024-06-18 12:38:39,5853.63,1148.92,4373.68,80.40
2024-06-18 12:38:44,5853.63,1143.29,4387.59,80.50
2024-06-18 12:38:49,5853.63,1141.91,4388.97,80.50
2024-06-18 12:38:54,5853.63,1140.47,4390.39,80.50
2024-06-18 12:38:59,5853.63,1127.16,4397.65,80.70
2024-06-18 12:39:04,5853.63,1124.18,4400.75,80.80
2024-06-18 12:39:09,5853.63,1121.44,4403.37,80.80
2024-06-18 12:39:14,5853.63,1124.84,4397.97,80.80
2024-06-18 12:39:19,5853.63,1118.93,4403.82,80.90
2024-06-18 12:39:24,5853.63,1123.25,4402.57,80.80
2024-06-18 12:39:29,5853.63,1128.47,4397.34,80.70
2024-06-18 12:39:34,5853.63,1121.84,4403.97,80.80
2024-06-18 12:39:39,5853.63,1122.18,4402.64,80.80
2024-06-18 12:39:44,5853.63,1118.61,4404.20,80.90
2024-06-18 12:39:49,5853.63,1122.08,4406.76,80.80
2024-06-18 12:39:54,5853.63,1119.67,4409.17,80.90
2024-06-18 12:39:59,5853.63,1119.31,4409.52,80.90
2024-06-18 12:40:04,5853.63,1116.73,4412.10,80.90
2024-06-18 12:40:09,5853.63,1115.73,4413.09,80.90
2024-06-18 12:40:14,5853.63,1115.64,4413.13,80.90
2024-06-18 12:40:19,5853.63,1117.08,4411.75,80.90
2024-06-18 12:40:24,5853.63,1116.35,4412.46,80.90
2024-06-18 12:40:29,5853.63,1116.57,4412.26,80.90
2024-06-18 12:40:34,5853.63,1116.70,4412.11,80.90
2024-06-18 12:40:39,5853.63,1116.94,4412.02,80.90
2024-06-18 12:40:44,5853.63,1116.00,4412.82,80.90
2024-06-18 12:40:49,5853.63,1116.07,4412.74,80.90
2024-06-18 12:40:54,5853.63,1126.04,4402.79,80.80
2024-06-18 12:40:59,5853.63,1125.61,4403.22,80.80
2024-06-18 12:41:04,5853.63,1125.43,4403.38,80.80
2024-06-18 12:41:09,5853.63,1125.53,4403.30,80.80
2024-06-18 12:41:14,5853.63,1125.58,4403.25,80.80
2024-06-18 12:41:19,5853.63,1128.86,4399.96,80.70
2024-06-18 12:41:24,5853.63,1128.70,4400.14,80.70
2024-06-18 12:41:29,5853.63,1128.74,4400.09,80.70
2024-06-18 12:41:34,5853.63,1128.57,4400.25,80.70
2024-06-18 12:41:39,5853.63,1118.37,4410.23,80.90
2024-06-18 12:41:44,5853.63,1132.11,4396.69,80.70
2024-06-18 12:41:49,5853.63,1161.75,4366.94,80.20
2024-06-18 12:41:54,5853.63,1150.04,4376.60,80.40
2024-06-18 12:41:59,5853.63,1153.47,4373.16,80.30
2024-06-18 12:42:04,5853.63,1149.82,4376.82,80.40
2024-06-18 12:42:09,5853.63,1138.10,4388.35,80.60
2024-06-18 12:42:14,5853.63,1142.02,4384.62,80.50
2024-06-18 12:42:19,5853.63,1137.19,4388.57,80.60
2024-06-18 12:42:24,5853.63,1137.96,4384.68,80.60
2024-06-18 12:42:29,5853.63,1130.33,4388.44,80.70
2024-06-18 12:42:34,5853.63,1127.54,4380.23,80.70
2024-06-18 12:42:39,5853.63,1143.72,4384.92,80.50
2024-06-18 12:42:44,5853.63,1142.90,4378.40,80.50
2024-06-18 12:42:49,5853.63,1143.24,4382.30,80.50
2024-06-18 12:42:54,5853.63,1146.80,4377.76,80.40
2024-06-18 12:42:59,5853.63,1147.11,4378.77,80.40
2024-06-18 12:43:04,5853.63,1149.04,4379.57,80.40
2024-06-18 12:43:09,5853.63,1149.62,4378.99,80.40
2024-06-18 12:43:14,5853.63,1144.66,4383.96,80.40
2024-06-18 12:43:19,5853.63,1147.29,4375.25,80.40
2024-06-18 12:43:24,5853.63,1128.61,4381.94,80.70
2024-06-18 12:43:29,5853.63,1146.84,4379.45,80.40
2024-06-18 12:43:34,5853.63,1146.41,4380.07,80.40
2024-06-18 12:43:39,5853.63,1142.11,4383.45,80.50
2024-06-18 12:43:44,5853.63,1129.05,4395.50,80.70
2024-06-18 12:43:49,5853.63,1125.19,4403.43,80.80
2024-06-18 12:43:54,5853.63,1119.87,4406.55,80.90
2024-06-18 12:43:59,5853.63,1114.93,4411.37,81.00
2024-06-18 12:44:04,5853.63,1113.49,4412.57,81.00
2024-06-18 12:44:09,5853.63,1106.37,4412.19,81.10
2024-06-18 12:44:14,5853.63,1101.33,4409.16,81.20
2024-06-18 12:44:19,5853.63,1099.16,4411.39,81.20
2024-06-18 12:44:24,5853.63,1096.58,4413.97,81.30
2024-06-18 12:44:29,5853.63,1087.16,4423.39,81.40
2024-06-18 12:44:34,5853.63,1114.07,4414.43,81.00
2024-06-18 12:44:39,5853.63,1109.66,4415.89,81.00
2024-06-18 12:44:44,5853.63,1108.30,4420.30,81.10
2024-06-18 12:44:49,5853.63,1133.77,4392.66,80.60
2024-06-18 12:44:54,5853.63,1138.92,4389.70,80.50
2024-06-18 12:44:59,5853.63,1138.39,4390.22,80.60
2024-06-18 12:45:04,5853.63,1138.19,4390.42,80.60
2024-06-18 12:45:09,5853.63,1138.24,4390.38,80.60
2024-06-18 12:45:14,5853.63,1138.08,4390.54,80.60
2024-06-18 12:45:19,5853.63,1137.68,4390.93,80.60
2024-06-18 12:45:24,5853.63,1137.72,4390.90,80.60
2024-06-18 12:45:29,5853.63,1137.77,4390.84,80.60
2024-06-18 12:45:34,5853.63,1137.81,4390.81,80.60
2024-06-18 12:45:39,5853.63,1137.86,4390.75,80.60
2024-06-18 12:45:44,5853.63,1137.93,4390.67,80.60
2024-06-18 12:45:49,5853.63,1138.02,4390.60,80.60
2024-06-18 12:45:54,5853.63,1138.31,4390.29,80.60
2024-06-18 12:45:59,5853.63,1138.26,4390.35,80.60
2024-06-18 12:46:04,5853.63,1138.18,4388.31,80.60
2024-06-18 12:46:09,5853.63,1138.48,4390.13,80.60
2024-06-18 12:46:14,5853.63,1138.20,4390.41,80.60
2024-06-18 12:46:19,5853.63,1137.76,4390.86,80.60
2024-06-18 12:46:24,5853.63,1133.69,4391.86,80.60
2024-06-18 12:46:29,5853.63,1133.69,4394.92,80.60
2024-06-18 12:46:34,5853.63,1133.74,4394.88,80.60
2024-06-18 12:46:39,5853.63,1133.79,4394.83,80.60
2024-06-18 12:46:44,5853.63,1133.60,4395.02,80.60
2024-06-18 12:46:49,5853.63,1131.46,4397.16,80.70
2024-06-18 12:46:54,5853.63,1131.51,4397.10,80.70
2024-06-18 12:46:59,5853.63,1131.34,4397.28,80.70
2024-06-18 12:47:04,5853.63,1131.38,4397.23,80.70
2024-06-18 12:47:09,5853.63,1131.33,4397.29,80.70
2024-06-18 12:47:14,5853.63,1131.54,4397.07,80.70
2024-06-18 12:47:19,5853.63,1131.59,4397.02,80.70
2024-06-18 12:47:24,5853.63,1131.64,4396.98,80.70
2024-06-18 12:47:29,5853.63,1131.67,4396.93,80.70
2024-06-18 12:47:34,5853.63,1131.72,4396.89,80.70
2024-06-18 12:47:39,5853.63,1131.77,4396.84,80.70
2024-06-18 12:47:44,5853.63,1132.63,4395.98,80.70
2024-06-18 12:47:49,5853.63,1133.19,4395.43,80.60
2024-06-18 12:47:54,5853.63,1164.46,4364.15,80.10
2024-06-18 12:47:59,5853.63,1179.51,4349.11,79.80
2024-06-18 12:48:04,5853.63,1182.41,4346.21,79.80
2024-06-18 12:48:09,5853.63,1182.34,4346.27,79.80
2024-06-18 12:48:14,5853.63,1182.16,4346.45,79.80
2024-06-18 12:48:19,5853.63,1182.04,4346.58,79.80
2024-06-18 12:48:24,5853.63,1182.86,4345.76,79.80
2024-06-18 12:48:29,5853.63,1181.14,4347.47,79.80
2024-06-18 12:48:34,5853.63,1181.20,4347.42,79.80
2024-06-18 12:48:39,5853.63,1181.29,4347.32,79.80
2024-06-18 12:48:44,5853.63,1180.40,4348.20,79.80
2024-06-18 12:48:49,5853.63,1180.52,4348.09,79.80
2024-06-18 12:48:54,5853.63,1180.60,4348.02,79.80
2024-06-18 12:48:59,5853.63,1180.64,4347.98,79.80
2024-06-18 12:49:04,5853.63,1180.45,4348.17,79.80
2024-06-18 12:49:09,5853.63,1182.52,4346.11,79.80
2024-06-18 12:49:14,5853.63,1182.56,4346.05,79.80
2024-06-18 12:49:19,5853.63,1183.92,4344.69,79.80
2024-06-18 12:49:24,5853.63,1183.96,4344.66,79.80
2024-06-18 12:49:29,5853.63,1185.05,4343.57,79.80
2024-06-18 12:49:34,5853.63,1185.45,4343.16,79.70
2024-06-18 12:49:39,5853.63,1185.94,4342.66,79.70
2024-06-18 12:49:44,5853.63,1178.36,4350.26,79.90
2024-06-18 12:49:49,5853.63,1177.95,4350.66,79.90
2024-06-18 12:49:54,5853.63,1180.01,4348.60,79.80
2024-06-18 12:49:59,5853.63,1179.68,4348.93,79.80
2024-06-18 12:50:04,5853.63,1179.72,4352.89,79.80
2024-06-18 12:50:09,5853.63,1179.55,4353.05,79.80
2024-06-18 12:50:14,5853.63,1193.89,4338.73,79.60
2024-06-18 12:50:19,5853.63,1194.14,4338.48,79.60
2024-06-18 12:50:24,5853.63,1193.59,4339.01,79.60
2024-06-18 12:50:29,5853.63,1193.16,4339.46,79.60
2024-06-18 12:50:34,5853.63,1192.71,4339.91,79.60
2024-06-18 12:50:39,5853.63,1192.74,4339.86,79.60
2024-06-18 12:50:44,5853.63,1177.92,4352.50,79.90
2024-06-18 12:50:49,5853.63,1170.95,4359.48,80.00
2024-06-18 12:50:54,5853.63,1150.42,4371.94,80.30
2024-06-18 12:50:59,5853.63,1151.57,4369.20,80.30
2024-06-18 12:51:04,5853.63,1156.08,4358.97,80.30
2024-06-18 12:51:09,5853.63,1158.48,4364.09,80.20
2024-06-18 12:51:14,5853.63,1148.30,4374.12,80.40
2024-06-18 12:51:19,5853.63,1160.92,4361.50,80.20
2024-06-18 12:51:24,5853.63,1159.55,4362.75,80.20
2024-06-18 12:51:29,5853.63,1153.42,4368.13,80.30
2024-06-18 12:51:34,5853.63,1153.89,4370.71,80.30
2024-06-18 12:51:39,5853.63,1156.28,4368.34,80.20
2024-06-18 12:51:44,5853.63,1156.06,4368.54,80.30
2024-06-18 12:51:49,5853.63,1156.79,4367.83,80.20
2024-06-18 12:51:54,5853.63,1156.63,4371.98,80.20
2024-06-18 12:51:59,5853.63,1157.12,4371.49,80.20
2024-06-18 12:52:04,5853.63,1157.23,4371.38,80.20
2024-06-18 12:52:09,5853.63,1157.41,4371.21,80.20
2024-06-18 12:52:14,5853.63,1157.37,4371.25,80.20
2024-06-18 12:52:19,5853.63,1157.42,4371.19,80.20
2024-06-18 12:52:24,5853.63,1159.73,4368.88,80.20
2024-06-18 12:52:29,5853.63,1161.06,4367.55,80.20
2024-06-18 12:52:34,5853.63,1161.11,4367.52,80.20
2024-06-18 12:52:39,5853.63,1162.89,4365.73,80.10
2024-06-18 12:52:44,5853.63,1163.60,4365.00,80.10
2024-06-18 12:52:49,5853.63,1164.44,4361.12,80.10
2024-06-18 12:52:54,5853.63,1164.38,4364.23,80.10
2024-06-18 12:52:59,5853.63,1164.11,4364.52,80.10
2024-06-18 12:53:04,5853.63,1164.64,4363.97,80.10
2024-06-18 12:53:09,5853.63,1164.91,4363.68,80.10
2024-06-18 12:53:14,5853.63,1165.01,4363.61,80.10
2024-06-18 12:53:19,5853.63,1165.09,4363.39,80.10
2024-06-18 12:53:24,5853.63,1165.05,4363.56,80.10
2024-06-18 12:53:29,5853.63,1166.90,4361.65,80.10
2024-06-18 12:53:34,5853.63,1167.64,4360.85,80.10
2024-06-18 12:53:39,5853.63,1153.57,4373.01,80.30
2024-06-18 12:53:44,5853.63,1138.13,4385.43,80.60
2024-06-18 12:53:49,5853.63,1140.25,4386.23,80.50
2024-06-18 12:53:54,5853.63,1142.08,4384.43,80.50
2024-06-18 12:53:59,5853.63,1144.64,4383.98,80.40
2024-06-18 12:54:04,5853.63,1144.29,4382.14,80.50
2024-06-18 12:54:09,5853.63,1133.89,4391.66,80.60
2024-06-18 12:54:14,5853.63,1141.18,4385.23,80.50
2024-06-18 12:54:19,5853.63,1129.18,4397.25,80.70
2024-06-18 12:54:24,5853.63,1125.74,4400.68,80.80
2024-06-18 12:54:29,5853.63,1133.57,4392.73,80.60
2024-06-18 12:54:34,5853.63,1129.93,4395.48,80.70
2024-06-18 12:54:39,5853.63,1128.82,4395.74,80.70
2024-06-18 12:54:44,5853.63,1125.97,4396.59,80.80
2024-06-18 12:54:49,5853.63,1121.78,4396.77,80.80
2024-06-18 12:54:54,5853.63,1121.91,4396.65,80.80
2024-06-18 12:54:59,5853.63,1143.15,4382.37,80.50
2024-06-18 12:55:04,5853.63,1146.80,4375.68,80.40
2024-06-18 12:55:09,5853.63,1143.96,4380.59,80.50
2024-06-18 12:55:14,5853.63,1147.76,4376.80,80.40
2024-06-18 12:55:19,5853.63,1149.78,4374.78,80.40
2024-06-18 12:55:24,5853.63,1151.68,4370.87,80.30
2024-06-18 12:55:29,5853.63,1147.52,4371.10,80.40
2024-06-18 12:55:34,5853.63,1141.59,4376.91,80.50
2024-06-18 12:55:39,5853.63,1121.91,4388.64,80.80
2024-06-18 12:55:44,5853.63,1112.20,4398.36,81.00
2024-06-18 12:55:49,5853.63,1110.52,4400.04,81.00
2024-06-18 12:55:54,5853.63,1112.00,4396.61,81.00
2024-06-18 12:55:59,5853.63,1107.22,4403.33,81.10
2024-06-18 12:56:04,5853.63,1140.35,4388.25,80.50
2024-06-18 12:56:09,5853.63,1134.95,4389.61,80.60
2024-06-18 12:56:14,5853.63,1144.18,4378.32,80.50
2024-06-18 12:56:19,5853.63,1134.67,4387.88,80.60
2024-06-18 12:56:24,5853.63,1132.86,4385.70,80.60
2024-06-18 12:56:29,5853.63,1139.64,4388.98,80.50
2024-06-18 12:56:34,5853.63,1140.22,4388.39,80.50
2024-06-18 12:56:39,5853.63,1144.55,4381.00,80.40
2024-06-18 12:56:44,5853.63,1144.29,4381.25,80.50
2024-06-18 12:56:49,5853.63,1141.12,4381.44,80.50
2024-06-18 12:56:54,5853.63,1139.29,4389.33,80.50
2024-06-18 12:56:59,5853.63,1141.11,4387.50,80.50
2024-06-18 12:57:04,5853.63,1138.47,4387.09,80.60
2024-06-18 12:57:09,5853.63,1137.19,4388.37,80.60
2024-06-18 12:57:14,5853.63,1088.54,4433.81,81.40
2024-06-18 12:57:19,5853.63,1130.20,4392.17,80.70
2024-06-18 12:57:24,5853.63,1130.10,4398.32,80.70
2024-06-18 12:57:29,5853.63,1140.14,4385.22,80.50
2024-06-18 12:57:34,5853.63,1142.87,4381.49,80.50
2024-06-18 12:57:39,5853.63,1142.87,4385.55,80.50
2024-06-18 12:57:44,5853.63,1148.27,4380.16,80.40
2024-06-18 12:57:49,5853.63,1147.91,4380.52,80.40
2024-06-18 12:57:54,5853.63,1147.75,4380.68,80.40
2024-06-18 12:57:59,5853.63,1143.72,4380.70,80.50
2024-06-18 12:58:04,5853.63,1133.96,4394.36,80.60
2024-06-18 12:58:09,5853.63,1135.16,4393.27,80.60
2024-06-18 12:58:14,5853.63,1133.37,4395.04,80.60
2024-06-18 12:58:19,5853.63,1133.66,4394.77,80.60
2024-06-18 12:58:24,5853.63,1134.33,4394.00,80.60
2024-06-18 12:58:29,5853.63,1128.11,4393.05,80.70
2024-06-18 12:58:34,5853.63,1129.36,4395.90,80.70
2024-06-18 12:58:39,5853.63,1117.27,4408.86,80.90
2024-06-18 12:58:44,5853.63,1104.63,4421.12,81.10
2024-06-18 12:58:49,5853.63,1105.70,4420.44,81.10
2024-06-18 12:58:54,5853.63,1105.66,4417.47,81.10
2024-06-18 12:58:59,5853.63,1111.89,4416.43,81.00
2024-06-18 12:59:04,5853.63,1109.62,4418.69,81.00
2024-06-18 12:59:09,5853.63,1109.21,4412.55,81.10
2024-06-18 12:59:14,5853.63,1097.18,4428.72,81.30
2024-06-18 12:59:19,5853.63,1103.43,4422.58,81.10
2024-06-18 12:59:24,5853.63,1112.14,4413.64,81.00
2024-06-18 12:59:29,5853.63,1113.43,4412.22,81.00
2024-06-18 12:59:34,5853.63,1115.11,4409.81,81.00
2024-06-18 12:59:39,5853.63,1114.58,4409.34,81.00
2024-06-18 12:59:44,5853.63,1114.13,4413.84,81.00
2024-06-18 12:59:49,5853.63,1110.97,4417.00,81.00
2024-06-18 12:59:54,5853.63,1111.92,4415.93,81.00
2024-06-18 12:59:59,5853.63,1101.47,4424.14,81.20
2024-06-18 13:00:04,5853.63,1110.62,4414.28,81.00
2024-06-18 13:00:09,5853.63,1100.04,4419.82,81.20
2024-06-18 13:00:14,5853.63,1090.41,4437.57,81.40
2024-06-18 13:00:19,5853.63,1090.25,4437.73,81.40
2024-06-18 13:00:24,5853.63,1097.38,4430.60,81.30
2024-06-18 13:00:29,5853.63,1097.71,4430.14,81.20
2024-06-18 13:00:34,5853.63,1087.53,4437.39,81.40
2024-06-18 13:00:39,5853.63,1097.29,4426.62,81.30
2024-06-18 13:00:44,5853.63,1092.86,4429.06,81.30
2024-06-18 13:00:49,5853.63,1076.66,4433.26,81.60
2024-06-18 13:00:54,5853.63,1084.92,4424.93,81.50
2024-06-18 13:00:59,5853.63,1081.39,4428.51,81.50
2024-06-18 13:01:04,5853.63,1095.81,4429.10,81.30
2024-06-18 13:01:09,5853.63,1093.62,4430.29,81.30
2024-06-18 13:01:14,5853.63,1095.19,4426.72,81.30
2024-06-18 13:01:19,5853.63,1078.83,4431.09,81.60
2024-06-18 13:01:24,5853.63,1101.60,4423.31,81.20
2024-06-18 13:01:29,5853.63,1090.67,4434.24,81.40
2024-06-18 13:01:34,5853.63,1094.26,4431.59,81.30
2024-06-18 13:01:39,5853.63,1103.39,4424.44,81.20
2024-06-18 13:01:44,5853.63,1106.89,4415.85,81.10
2024-06-18 13:01:49,5853.63,1104.20,4421.61,81.10
2024-06-18 13:01:54,5853.63,1103.37,4422.37,81.20
2024-06-18 13:01:59,5853.63,1101.45,4426.48,81.20
2024-06-18 13:02:04,5853.63,1088.34,4439.60,81.40
2024-06-18 13:02:09,5853.63,1067.69,4460.24,81.80
2024-06-18 13:02:14,5853.63,1065.44,4462.46,81.80
2024-06-18 13:02:19,5853.63,1050.77,4470.97,82.00
2024-06-18 13:02:24,5853.63,1050.39,4471.44,82.10
2024-06-18 13:02:29,5853.63,1031.86,4482.08,82.40
2024-06-18 13:02:34,5853.63,994.13,4496.10,83.00
2024-06-18 13:02:39,5853.63,1005.68,4487.55,82.80
2024-06-18 13:02:44,5853.63,1009.79,4486.50,82.70
2024-06-18 13:02:49,5853.63,1017.03,4476.20,82.60
2024-06-18 13:02:54,5853.63,1026.55,4468.62,82.50
2024-06-18 13:02:59,5853.63,1028.27,4471.92,82.40
2024-06-18 13:03:04,5853.63,1014.35,4485.95,82.70
2024-06-18 13:03:09,5853.63,1009.97,4490.32,82.70
2024-06-18 13:03:14,5853.63,1011.06,4489.18,82.70
2024-06-18 13:03:19,5853.63,1009.50,4490.79,82.80
2024-06-18 13:03:24,5853.63,1010.07,4490.23,82.70
2024-06-18 13:03:29,5853.63,1005.25,4495.05,82.80
2024-06-18 13:03:34,5853.63,1025.05,4479.26,82.50
2024-06-18 13:03:39,5853.63,1024.16,4480.15,82.50
2024-06-18 13:03:44,5853.63,1018.44,4485.92,82.60
2024-06-18 13:03:49,5853.63,1018.41,4485.95,82.60
2024-06-18 13:03:54,5853.63,1016.89,4487.47,82.60
2024-06-18 13:03:59,5853.63,1016.35,4487.90,82.60
2024-06-18 13:04:04,5853.63,1012.43,4485.75,82.70
2024-06-18 13:04:09,5853.63,1005.35,4495.83,82.80
2024-06-18 13:04:14,5853.63,991.82,4506.21,83.10
2024-06-18 13:04:19,5853.63,990.59,4511.52,83.10
2024-06-18 13:04:24,5853.63,986.50,4514.68,83.10
2024-06-18 13:04:29,5853.63,990.29,4510.89,83.10
2024-06-18 13:04:34,5853.63,991.17,4510.01,83.10
2024-06-18 13:04:39,5853.63,993.73,4508.38,83.00
2024-06-18 13:04:44,5853.63,994.50,4507.55,83.00
2024-06-18 13:04:49,5853.63,995.42,4506.13,83.00
2024-06-18 13:04:54,5853.63,989.43,4511.98,83.10
2024-06-18 13:04:59,5853.63,984.45,4516.23,83.20
2024-06-18 13:05:04,5853.63,983.13,4517.55,83.20
2024-06-18 13:05:09,5853.63,978.71,4521.04,83.30
2024-06-18 13:05:14,5853.63,978.16,4521.39,83.30
